5.7327 2.8991 0.87501 1.2798 2.4942 -0.13701 -0.54182 0.065392 1.0774 -0.33942 -0.54182 0.065392 0.87501 -0.33942 0.6726 -0.54182 -0.54182 -0.54182 -0.54182 -0.54182 0.87501 0.065392 -0.33942 -0.33942 -0.13701 -0.54182 -0.54182 -0.54182 -0.33942 -0.54182 0.065392 -0.13701 -0.54182 -0.33942 0.4702 -0.54182 0.6726 -0.54182 -0.54182 -0.54182 0.87501 0.065392 -0.54182 -0.33942 -0.54182 -0.54182 -0.54182 -0.54182 -0.13701 0.065392 0.2678 -0.13701 -0.33942 -0.54182 -0.33942 -0.33942 -0.54182 -0.54182 -0.13701 -0.33942 0.065392 -0.33942 -0.54182 -0.54182 -0.54182  0
5.0111 2.8891 0.34278 0.34278 3.5257 0.34278 -0.29381 -0.506 1.1916 0.13058 -0.29381 -0.29381 -0.081613 -0.506 1.6159 -0.506 -0.506 -0.506 -0.506 -0.506 -0.29381 -0.506 -0.506 0.76716 -0.506 -0.506 -0.506 -0.081613 -0.29381 -0.506 -0.506 -0.29381 -0.506 -0.506 -0.081613 -0.506 2.0403 -0.506 -0.29381 -0.506 -0.081613 0.13058 -0.081613 -0.29381 -0.29381 -0.506 0.13058 -0.506 -0.506 -0.081613 0.55497 -0.081613 -0.081613 -0.29381 0.13058 -0.506 -0.29381 -0.506 -0.29381 -0.506 -0.506 -0.506 -0.506 -0.29381 -0.506  0
4.9723 4.4652 0.23926 1.7606 1.9296 -0.4369 -0.4369 -0.098823 0.070216 -0.098823 -0.098823 -0.26786 0.91541 -0.4369 1.7606 -0.4369 -0.4369 -0.4369 -0.4369 -0.4369 0.070216 0.070216 0.070216 -0.4369 -0.26786 -0.4369 -0.4369 -0.4369 -0.4369 -0.4369 -0.26786 -0.26786 -0.4369 -0.26786 0.40829 -0.4369 0.23926 -0.26786 -0.4369 -0.4369 0.23926 0.070216 -0.4369 -0.4369 -0.4369 -0.4369 -0.4369 -0.4369 -0.26786 -0.098823 -0.26786 -0.4369 -0.4369 -0.4369 0.91541 -0.4369 -0.4369 -0.4369 -0.098823 -0.4369 -0.4369 -0.4369 -0.26786 -0.4369 -0.4369  0
5.325 3.6338 0.81523 1.379 2.6943 -0.31222 -0.50012 -0.31222 0.25151 -0.31222 -0.50012 -0.31222 -0.12431 -0.12431 0.62732 -0.50012 -0.50012 -0.50012 -0.50012 -0.50012 0.81523 -0.12431 -0.50012 -0.12431 -0.50012 -0.50012 -0.50012 -0.50012 -0.50012 -0.50012 0.43941 0.0636 -0.50012 -0.50012 0.25151 -0.12431 1.5669 -0.31222 -0.31222 -0.50012 -0.12431 0.81523 -0.12431 -0.50012 -0.50012 -0.12431 -0.50012 -0.50012 -0.50012 -0.31222 -0.12431 -0.12431 -0.50012 -0.31222 -0.31222 -0.50012 -0.31222 -0.31222 -0.50012 0.0636 -0.12431 -0.31222 -0.50012 -0.12431 -0.50012  0
4.6742 5.4006 0.31571 0.49732 1.9502 -0.2291 -0.2291 -0.41071 1.2237 -0.41071 -0.41071 -0.2291 -0.41071 -0.41071 1.0421 -0.41071 -0.41071 -0.41071 -0.2291 -0.2291 0.49732 -0.047497 -0.41071 -0.047497 -0.41071 -0.41071 -0.41071 -0.2291 -0.41071 -0.41071 -0.41071 -0.2291 -0.41071 -0.41071 0.13411 -0.047497 0.13411 -0.41071 -0.41071 -0.41071 0.13411 0.13411 -0.2291 -0.41071 -0.41071 -0.41071 -0.047497 -0.2291 -0.2291 -0.2291 -0.047497 0.13411 -0.41071 -0.2291 -0.047497 -0.41071 -0.2291 -0.2291 -0.41071 -0.2291 -0.41071 -0.41071 -0.41071 -0.41071 -0.2291  0
4.4205 4.777 0.1426 2.638 2.638 -0.21389 -0.39214 -0.39214 0.85558 -0.39214 -0.21389 -0.39214 -0.21389 -0.39214 -0.035649 -0.21389 -0.39214 -0.39214 -0.39214 -0.21389 0.1426 0.67733 -0.39214 -0.39214 -0.39214 -0.39214 -0.39214 -0.39214 -0.21389 -0.39214 -0.21389 -0.39214 -0.39214 -0.39214 -0.035649 -0.035649 0.1426 -0.39214 -0.39214 -0.39214 -0.39214 0.1426 -0.035649 -0.39214 -0.39214 -0.21389 -0.39214 -0.21389 -0.39214 -0.39214 -0.21389 0.49909 -0.39214 -0.39214 -0.035649 -0.39214 -0.21389 -0.39214 -0.39214 -0.39214 -0.39214 -0.035649 -0.39214 -0.39214 -0.39214  0
6.2912 2.5942 0.54033 1.3619 0.95111 -0.48661 -0.075836 -0.075836 0.54033 -0.28123 -0.28123 -0.48661 0.95111 -0.48661 0.95111 -0.48661 -0.48661 -0.48661 -0.28123 -0.075836 1.3619 -0.28123 -0.48661 -0.48661 -0.48661 -0.48661 -0.48661 -0.48661 -0.28123 -0.48661 -0.48661 -0.48661 -0.48661 -0.48661 0.74572 -0.28123 0.54033 -0.28123 -0.48661 -0.48661 0.12955 0.74572 -0.48661 -0.28123 -0.48661 0.12955 -0.28123 -0.48661 -0.48661 -0.48661 0.74572 -0.075836 -0.48661 -0.28123 0.54033 -0.28123 -0.28123 -0.48661 -0.48661 -0.075836 -0.48661 -0.48661 -0.48661 -0.28123 -0.48661  0
2.9407 5.1562 0.12085 0.52368 3.3435 -0.28198 -0.4834 -0.4834 0.92651 -0.4834 -0.28198 0.12085 -0.080566 -0.4834 2.5378 -0.4834 -0.4834 -0.4834 -0.4834 -0.28198 0.92651 0.32226 -0.28198 -0.28198 -0.080566 -0.4834 -0.4834 -0.4834 -0.4834 -0.4834 -0.28198 0.12085 -0.4834 -0.4834 0.32226 -0.28198 0.52368 -0.080566 -0.4834 -0.4834 0.12085 0.52368 -0.4834 -0.28198 -0.4834 -0.28198 -0.28198 -0.4834 -0.080566 -0.4834 0.32226 -0.080566 -0.4834 -0.4834 -0.28198 -0.4834 -0.28198 -0.4834 -0.080566 -0.4834 -0.4834 -0.4834 -0.4834 -0.4834 -0.4834  0
5.3399 4.3714 0.49764 0.30395 2.2409 -0.083436 -0.47082 -0.27713 -0.083436 -0.27713 -0.47082 -0.47082 0.30395 -0.47082 1.2724 -0.27713 -0.27713 -0.47082 -0.47082 -0.47082 0.11025 0.30395 -0.47082 -0.083436 -0.27713 -0.083436 -0.47082 -0.47082 -0.47082 -0.47082 0.49764 0.11025 -0.27713 -0.47082 0.49764 -0.083436 0.30395 -0.47082 -0.27713 -0.47082 -0.27713 0.88502 -0.27713 -0.083436 -0.27713 -0.47082 -0.47082 -0.47082 -0.47082 -0.47082 -0.27713 0.30395 -0.27713 -0.47082 0.49764 -0.47082 -0.47082 -0.27713 -0.47082 -0.47082 -0.083436 -0.47082 -0.47082 -0.47082 -0.47082  0
4.1141 4.3742 -0.30816 1.7729 3.0736 -0.048024 -0.56829 -0.56829 -0.56829 0.47224 -0.56829 -0.56829 0.47224 -0.56829 1.2526 -0.30816 -0.30816 -0.56829 -0.30816 -0.56829 0.47224 -0.048024 -0.048024 -0.048024 -0.30816 -0.30816 -0.30816 -0.30816 -0.56829 -0.56829 -0.048024 0.9925 -0.30816 -0.56829 0.73237 -0.048024 0.9925 -0.56829 -0.56829 -0.56829 0.47224 -0.56829 -0.30816 -0.048024 -0.56829 -0.30816 0.21211 -0.56829 -0.30816 -0.56829 -0.30816 -0.30816 -0.56829 -0.56829 0.73237 -0.30816 -0.048024 -0.56829 -0.30816 -0.56829 -0.30816 -0.56829 -0.30816 -0.56829 -0.56829  0
3.8541 4.2929 0.78298 1.4411 3.4154 -0.094497 -0.53323 -0.53323 0.12487 -0.31387 -0.53323 -0.31387 0.56361 -0.31387 2.3186 -0.31387 -0.53323 -0.53323 -0.31387 -0.31387 0.56361 -0.094497 -0.53323 -0.094497 -0.31387 -0.53323 -0.53323 -0.53323 -0.53323 -0.53323 0.12487 -0.094497 -0.53323 -0.094497 0.56361 -0.53323 0.56361 -0.53323 -0.53323 -0.53323 0.12487 0.12487 -0.53323 -0.31387 -0.53323 -0.31387 -0.094497 -0.53323 -0.53323 -0.53323 0.56361 -0.094497 -0.53323 -0.094497 -0.094497 -0.31387 -0.53323 -0.53323 -0.53323 0.12487 -0.53323 -0.094497 -0.53323 -0.53323 -0.53323  0
4.635 3.7022 0.43767 1.1372 2.5363 -0.26188 -0.49507 -0.49507 0.20448 -0.26188 -0.49507 -0.49507 1.6036 -0.49507 3.0027 -0.49507 -0.26188 -0.49507 -0.26188 -0.26188 0.43767 -0.49507 -0.49507 0.20448 -0.49507 -0.49507 -0.49507 -0.49507 -0.49507 -0.49507 -0.26188 0.20448 -0.49507 -0.49507 0.20448 0.43767 0.20448 -0.26188 -0.49507 -0.49507 -0.49507 0.20448 -0.49507 -0.49507 -0.49507 -0.49507 -0.26188 -0.49507 -0.49507 -0.0287 -0.0287 -0.0287 -0.26188 -0.0287 -0.0287 -0.49507 -0.49507 -0.49507 -0.26188 -0.26188 -0.49507 -0.49507 -0.49507 -0.0287 -0.26188  0
6.0819 3.0114 -0.059047 1.86 1.2843 -0.25095 -0.25095 -0.25095 0.13286 -0.44286 -0.44286 -0.44286 0.32476 -0.25095 1.0924 -0.44286 -0.44286 -0.44286 -0.44286 -0.059047 0.32476 1.6681 -0.44286 -0.25095 -0.44286 -0.25095 -0.44286 -0.25095 -0.44286 -0.44286 0.13286 -0.25095 -0.44286 -0.25095 0.51666 -0.059047 0.32476 -0.44286 -0.44286 -0.44286 -0.25095 -0.059047 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286 -0.25095 0.90047 -0.44286 -0.25095 0.32476 -0.25095 -0.44286 -0.44286 0.13286 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286 -0.44286  0
4.1089 4.3664 1.0183 1.2759 3.5938 0.50321 -0.52698 -0.011887 0.76076 -0.26943 -0.26943 -0.011887 0.24566 -0.52698 0.50321 -0.52698 -0.52698 -0.52698 -0.26943 -0.52698 -0.011887 0.76076 -0.26943 -0.52698 -0.26943 -0.52698 -0.52698 -0.26943 -0.52698 -0.52698 -0.011887 -0.011887 -0.26943 -0.52698 0.50321 -0.52698 0.50321 -0.52698 -0.26943 -0.52698 -0.52698 -0.011887 -0.26943 -0.52698 -0.52698 -0.011887 -0.52698 -0.52698 -0.52698 -0.52698 0.24566 1.0183 -0.52698 -0.26943 -0.26943 -0.26943 -0.26943 -0.52698 -0.26943 -0.52698 -0.52698 -0.52698 -0.52698 -0.52698 -0.26943  0
4.9704 4.7549 0.65985 1.953 1.0909 0.013263 -0.41779 -0.20226 0.013263 0.013263 -0.41779 -0.20226 -0.20226 -0.41779 1.7375 -0.41779 0.013263 -0.41779 0.013263 -0.20226 -0.20226 -0.20226 0.22879 -0.41779 -0.20226 -0.41779 -0.41779 -0.20226 -0.20226 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 0.87538 -0.41779 0.65985 -0.41779 -0.41779 -0.41779 -0.41779 0.22879 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.20226 0.013263 0.22879 -0.41779 0.013263 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779 -0.41779  0
5.462 4.8093 0.56728 0.89359 1.5462 -0.41166 -0.085343 -0.2485 -0.085343 -0.085343 -0.41166 -0.2485 0.56728 -0.2485 0.56728 -0.41166 -0.41166 -0.41166 -0.41166 -0.2485 -0.41166 0.40413 -0.41166 0.077813 -0.41166 -0.41166 -0.41166 -0.41166 -0.41166 -0.41166 -0.2485 0.077813 -0.41166 -0.41166 0.40413 -0.085343 0.40413 -0.41166 -0.2485 -0.41166 0.40413 0.077813 -0.41166 -0.41166 -0.41166 0.077813 -0.41166 -0.2485 -0.085343 -0.41166 -0.41166 0.077813 -0.41166 -0.41166 -0.085343 -0.41166 -0.2485 -0.41166 -0.2485 -0.41166 -0.085343 -0.41166 -0.41166 -0.41166 -0.41166  0
3.9089 3.9089 0.13429 1.0779 2.4934 -0.10162 -0.33754 -0.10162 1.5498 -0.10162 -0.57345 -0.10162 -0.57345 -0.57345 2.7293 -0.57345 -0.57345 -0.57345 -0.57345 -0.57345 0.84203 -0.33754 -0.57345 -0.33754 -0.33754 -0.33754 -0.57345 -0.57345 -0.57345 -0.57345 0.13429 -0.10162 -0.57345 -0.57345 1.5498 -0.33754 1.0779 -0.10162 -0.57345 -0.57345 0.3702 -0.33754 0.13429 -0.57345 -0.57345 -0.57345 -0.57345 0.13429 -0.57345 -0.10162 0.13429 0.84203 -0.33754 -0.57345 0.13429 -0.57345 -0.57345 -0.57345 -0.10162 -0.10162 -0.33754 -0.57345 -0.57345 -0.57345 -0.57345  0
4.112 4.112 -0.064251 0.93011 3.5154 -0.064251 -0.46199 -0.26312 1.129 -0.064251 -0.064251 -0.46199 0.33349 -0.46199 2.7199 -0.46199 -0.26312 -0.46199 -0.46199 -0.26312 0.13462 -0.064251 -0.064251 -0.46199 -0.26312 -0.46199 -0.46199 -0.26312 -0.46199 -0.46199 -0.26312 -0.064251 -0.46199 -0.46199 0.33349 -0.46199 0.53236 -0.064251 -0.46199 -0.46199 -0.46199 0.13462 -0.46199 -0.064251 -0.46199 -0.26312 -0.46199 -0.46199 -0.46199 -0.46199 -0.26312 -0.26312 -0.26312 -0.26312 0.33349 -0.46199 -0.46199 -0.46199 -0.46199 -0.064251 -0.46199 -0.46199 -0.46199 -0.46199 -0.46199  0
3.9094 3.7115 0.34709 3.3157 3.7115 -0.048715 -0.44452 -0.048715 0.14919 -0.24662 -0.44452 -0.44452 0.14919 -0.048715 1.3366 -0.44452 -0.44452 -0.44452 -0.24662 -0.44452 0.7429 -0.44452 -0.44452 -0.44452 -0.44452 -0.44452 -0.44452 -0.44452 -0.24662 -0.44452 -0.24662 -0.44452 -0.44452 -0.44452 0.34709 -0.44452 -0.44452 -0.24662 -0.048715 -0.44452 0.34709 -0.24662 -0.048715 -0.24662 -0.24662 -0.24662 -0.44452 -0.24662 -0.24662 -0.44452 0.14919 -0.24662 -0.44452 0.14919 -0.44452 -0.24662 -0.44452 -0.44452 -0.44452 -0.44452 -0.44452 -0.24662 -0.44452 -0.44452 -0.44452  0
